"label"	"post"	"post_augmented"
"ESFJ"	"thank you for answering me! and sorry i'm so late at responding to your much appreciated answers:) he might be <mbti>, <mbti> or <mbti> as you have suggested. i thought maybe isfps had better eyes for..."	"you for me! sorry i ' m late at responding to your much appreciated:) might be <mbti>, <mbti> or <mbti> you have suggested. i isfps had better eyes. .."
"ESFJ"	"strengths: i'm compassionate, honest, loving, emotionally strong & willing to fight for the things i believe in. weakness: i'm too much of a procrastinator, perfectionist/overly critical, hold..."	"strengths: i ', , loving, emotionally & to fight for the things i believe in. weakness: ' m much of, perfectionist / critical, hold. .."
"ESFJ"	"yes, as much as i need to be around people 90% of the time, i really savor the moments when i'm alone because that's when i get to mull things over in my head. people are very distracting (in a good..."	"yes, as much as i need to be around 90% of, i really the moments when i ' m alone because that ' s when i get to things my head. people are distracting (in. .."
"ESFJ"	"i knew the <mbti> one would be telepathy.... enfjs always seem to be associated with mind-reading (the film version of charles xavier to name one)."	"knew <mbti> one would be. .. . enfjs always seem to be - reading (version charles xavier name one )."
"ESFJ"	"i don't think i'm impressionistic. i definitely tend to feel attached to places that hold importance to me, i moved out of my childhood home 10+ years ago and even though my parents no longer live..."	"don ' think ' m impressionistic. definitely feel attached to places hold importance to me, i moved my childhood home 10 + ago and even though my parents no longer live. .."
"ESFJ"	"i would have to agree. i only wonder if that's the only case to examine. can an <mbti>'s aux fe also be repressed like that? i relate with high ne and ni and low se and si a lot. also that avatar..."	"i would to agree. i only wonder if that ' s the only case to examine. can an <mbti> ' s fe be like? i relate high and ni and low and si a. that avatar. .."
"ESFJ"	"i cried during like every sad disney movie at least once. then i cried with my little sister during chi's sweet home because the whole show is about a kitten getting over losing his mother. apart..."	"i cried during like every sad disney movie least once. then with little during ' s sweet home because whole show about a kitten getting over his. apart. .."
"ESFJ"	"i love how it's pretty much unanimous that kenneth is exfj. :d the prospect of sharing my type with him makes me happy <3"	"i love ' s pretty much that. : d the prospect of sharing my type makes me happy <"
"ESFJ"	"did anyone else read it and try to see if an imperial affliction was real so you could read it too? did anyone else thing the book was going to end mid-sentence like an imperial affliction? did..."	"did anyone else read it and try imperial affliction was real so you could read too? did anyone the book was to mid - sentence like imperial affliction? did. .."
"ESFJ"	"i've known my <mbti> man for 23 years and we've been together as adults for the last 10. he says he's always felt it and would always show me, but it took him 8 years (and me leaving him) for him to..."	"' known <mbti> man for 23 years and we ' ve been together adults for the last. he says he ' always felt it and would always, but it took him 8 years (and me leaving him) for. .."
"ESFJ"	"i'm still a senior in college, but i will be teaching english in south korea in the near future. i have no idea what i want to do in the long-term, though. i like working with other people, having..."	"' still senior in college, but i be teaching english in korea in the near future. i have no idea i to do in the long - term, though. i like with other, ..."
"ESFJ"	"i noticed that on this forum, esfjs are often reduced to their stereotype, and since we're very few of our type on here, most of the time we don't get the opportunity to set anything straight. ..."	"i that on this forum, esfjs are reduced to their stereotype, since ' re very few of our on here, most the time don ' get opportunity to set anything. ..."
"ESFJ"	"i like your writing. if i had a kindle i would purchase your books. i guess i could order a kindle, but i hate them. 👅 also i think that passage depicted your photo perfectly."	"i like your writing. had a kindle i purchase your books. i guess i order a kindle, but. also i think passage depicted your perfectly."
"ESFJ"	"well, a little of both. but nah, i'm not scared of you yet. you haven't been grumpy with me like most others have!"	"well, a little of both. but nah, ' of you. you ' grumpy like most others have!"
"ESFJ"	"so as infjs under stress, would you rather be alone and deal with it yourself or what? my husband is an <mbti> and i believe he is under stress. we had a bit of a fight this morning and i don't know..."	"so as stress, be alone and deal with it yourself or? my husband is an <mbti> and believe he is under stress. we had a bit a this morning and i ' t know. .."
"ESFJ"	"thank you for the mention! <3 i am unsure of my <mbti> typing (i may be <mbti>) but i appreciate the mention and will answer the questions. 1. what is your favorite food? fettucine with alfredo sauce...."	"thank you for the mention! <3 i am unsure my <mbti> typing (may <mbti>) but i appreciate the mention will the. 1. is your? fettucine with alfredo. ..."
"ESFJ"	"ted-<mbti> (highly idealistic, focused strongly on his romantic pursuits as an fe dominant which i personally related to, but uses ni not si. very futuristic, and constantly seeks out the underlying..."	"ted - <mbti> (highly idealistic, focused on his pursuits as an dominant i personally related, but uses not si. very, and out underlying. .."
"ESFJ"	"it could be- i am pretty laid back/easy going. from other stories i've read on <mbti> (women) and <mbti> (men), it's almost horrendous stories of how demanding for attention we are, how much we don't..."	"could be - am / easy going. from stories i ' ve read on <mbti> (women) and <mbti> (), it ' s horrendous stories demanding for attention we are, how much we don ' t. .."
"ESFJ"	"i know just how you feel :( it is heartbreaking to love someone who loves you back but is struggling so much within. i'm sure your boyfriend is similar to my husband and just doesn't want to keep..."	"know just how you: (it to love someone who you back but is much within. i ' m your boyfriend is similar to husband and just doesn ' t to keep. .."
"ESFJ"	"when you are walking to your car after making a short stop at the local 7-eleven and notice that the driver of the car next to you has his passenger side door all the way open preventing you from..."	"when you are walking to your making stop 7 - eleven and notice that the driver of the car to you has his passenger door all the way open you from. .."
