"label"	"post"	"post_augmented"
"ESFJ"	"i really enjoy <mbti> friendship and communication, but have not dated one. although i am married to an dominant ti ( <mbti>). i think the <mbti> <mbti> relationship has great potential as we use the same..."	"i really enjoy <mbti> and friendship communication, but have not dated one. i although am to an married dominant ti (<mbti> ). think i the <mbti> <mbti> has relationship potential great we as use the same. .."
"ESFJ"	"glad i tagged you b/c that's a reasonable viewpoint! i view birthdays the same as you, btw. i guess i just have a morbid view of the year ending, lol. it's traumatic and at the same time..."	"glad i tagged b you / c that ' s a viewpoint reasonable! view birthdays i the same as you, btw. i i guess just morbid have a view the of year ending, lol. it ' s traumatic and at time the same. .."
"ESFJ"	"the only romantic language that i relate to is french! haha. just kidding. i'm torn between words of affirmation, quality time, and physical touch."	"the romantic only language i that relate to is french haha! . kidding just. i ' torn m between of words affirmation quality, , time physical and. touch"
"ESFJ"	"philosopher persona: philosophers love being creative with their ideas. they have active imaginations and love exploring anomalies and sometimes scientific curiosities in the physical world...."	"philosopher persona: philosophers love being creative their with ideas they. active have imaginations and exploring love anomalies and sometimes curiosities scientific in physical the world. ..."
"ESFJ"	"wow... lenabelle this a great topic of discussion. i have never thought about this before, but it's something i think i'm quite resolute about. i don't think i could deal with infidelity... i think..."	". wow. . lenabelle this a great topic of discussion. i have never thought about this before, but ' it something i s i think ' m resolute quite about. i don ' t i think could deal infidelity with. . i. think. .."
"ESFJ"	"i am listening to a lot of regina spektor station on pandora. also disney channel stars because their songs put me in a happy mood because disney channel was a happy part of my childhood."	"listening I am a to lot of spektor regina station pandora on. also disney channel stars because their songs put me in happy a mood because disney channel a was happy of part my childhood."
"ESFJ"	"i think <mbti> fits the best....but is still lacking. i would be a solid <mbti> but i score very highly on th e when doing mbti testing. i also have a preference for te. i appreciate it and am drawn to..."	"i think <mbti> fits the best. .. . is but still. lacking i would a be solid <mbti> but i very score highly on th e mbti when doing testing. also i a have preference for te i. appreciate and it am drawn to. .."
"ESFJ"	"ahahaah, ok!! since i don't think stupidity it's linked to any functions or order of them i have to do the same with idealism! 😆"	"ahahaah, ok! ! since i ' t don it think stupidity ' linked s to any functions or of them order have i to the do with same idealism! 😆"
"ESFJ"	"it really depends on the individual <mbti> and <mbti>. not all esfjs and not all intjs have the same interests. my dad is an <mbti> and i'm an <mbti>. we both like to read, so we'll read in the same room..."	"Depends it really on individual the <mbti> and <mbti>. all esfjs not and not all intjs have the same interests. my is dad an <mbti> and i ' m an <mbti>. we both to like read, so ' we read ll in same the room. .."
"ESFJ"	"sounds like you've been with or maybe currently with an <mbti>? you hit the nail on the head here and described why i keep appreciating the <mbti> in my life. i can't explain it well, but it's just so..."	"sounds you like ' ve been or with maybe currently an with <mbti>? you hit the nail on head the here and described why i appreciating keep the <mbti> in my life. i can ' t well explain it, but ' it s just so. .."
"ESFJ"	"'one time a boy who liked me told me, every time i hear your voice, my heart pumps barbecued chicken."	"One ' a time boy who told liked me me, every i time hear your voice, my pumps heart barbecued. chicken"
"ESFJ"	"hi guys! so i'm asking for a little input one last time on my <mbti> or <mbti>. i'm still torn between the two. i could be an <mbti>, but here are the some of the things that make me wonder if i'm more..."	"hi guys! ' so i asking m for a little input one last on time my <mbti> or <mbti>. i ' m still between torn two the. i be could an <mbti>, but here are the some of the things that make me wonder if i m ' more. .."
"ESFJ"	"i used to frequent another forum years ago and just find forums to be compiled of introverts. perhaps some esfjs don't have the time or patience to be active on a forum. i go through my moments when..."	"To I used frequent another forum years ago and just forums find to be compiled of introverts. perhaps esfjs don some have ' t the time or patience to active be on a forum. i go through moments my. when.."
"ESFJ"	"it gets easier. i can't help but wonder how many of them are actually trolling knowing the sort of response they're going to get. it's cool though, we'll move on and take it in our stride, right?"	"it easier gets can. i ' t but wonder help how of many them actually are trolling knowing the sort of response they ' re going to get. it ' cool s though, we ' ll move and on take it in our stride, ? right"
